"","LHD","EFm","County","long","lat","group","order","region"
"600","Southeast Utah",26.1545966963482,"emery",-110.151138305664,38.9725875854492,8,298,"utah"
"601","Southeast Utah",26.1545966963482,"emery",-110.16259765625,38.9611320495605,8,299,"utah"
"602","Southeast Utah",26.1545966963482,"emery",-110.145408630371,38.9439430236816,8,300,"utah"
"603","Southeast Utah",26.1545966963482,"emery",-110.151138305664,38.9382133483887,8,301,"utah"
"604","Southeast Utah",26.1545966963482,"emery",-110.174049377441,38.9324798583984,8,302,"utah"
"605","Southeast Utah",26.1545966963482,"emery",-110.174049377441,38.9095611572266,8,303,"utah"
"606","Southeast Utah",26.1545966963482,"emery",-110.16259765625,38.8923759460449,8,304,"utah"
"607","Southeast Utah",26.1545966963482,"emery",-110.16259765625,38.880916595459,8,305,"utah"
"608","Southeast Utah",26.1545966963482,"emery",-110.151138305664,38.875186920166,8,306,"utah"
"609","Southeast Utah",26.1545966963482,"emery",-110.139678955078,38.875186920166,8,307,"utah"
"610","Southeast Utah",26.1545966963482,"emery",-110.128211975098,38.8637275695801,8,308,"utah"
"611","Southeast Utah",26.1545966963482,"emery",-110.128211975098,38.8465385437012,8,309,"utah"
"612","Southeast Utah",26.1545966963482,"emery",-110.111030578613,38.8236198425293,8,310,"utah"
"613","Southeast Utah",26.1545966963482,"emery",-110.111030578613,38.8064308166504,8,311,"utah"
"614","Southeast Utah",26.1545966963482,"emery",-110.10530090332,38.7892417907715,8,312,"utah"
"615","Southeast Utah",26.1545966963482,"emery",-110.093841552734,38.7777824401855,8,313,"utah"
"616","Southeast Utah",26.1545966963482,"emery",-110.093841552734,38.7663230895996,8,314,"utah"
"617","Southeast Utah",26.1545966963482,"emery",-110.10530090332,38.737678527832,8,315,"utah"
"618","Southeast Utah",26.1545966963482,"emery",-110.099571228027,38.7147598266602,8,316,"utah"
"619","Southeast Utah",26.1545966963482,"emery",-110.093841552734,38.6975708007812,8,317,"utah"
"620","Southeast Utah",26.1545966963482,"emery",-110.082382202148,38.686107635498,8,318,"utah"
"621","Southeast Utah",26.1545966963482,"emery",-110.048004150391,38.6517333984375,8,319,"utah"
"622","Southeast Utah",26.1545966963482,"emery",-110.053733825684,38.6345443725586,8,320,"utah"
"623","Southeast Utah",26.1545966963482,"emery",-110.053733825684,38.6173553466797,8,321,"utah"
"624","Southeast Utah",26.1545966963482,"emery",-110.042274475098,38.6173553466797,8,322,"utah"
"625","Southeast Utah",26.1545966963482,"emery",-110.025085449219,38.6230850219727,8,323,"utah"
"626","Southeast Utah",26.1545966963482,"emery",-110.00789642334,38.6230850219727,8,324,"utah"
"627","Southeast Utah",26.1545966963482,"emery",-109.990707397461,38.6116256713867,8,325,"utah"
"628","Southeast Utah",26.1545966963482,"emery",-110.002166748047,38.5944366455078,8,326,"utah"
"629","Southeast Utah",26.1545966963482,"emery",-110.013626098633,38.6001663208008,8,327,"utah"
"630","Southeast Utah",26.1545966963482,"emery",-110.025085449219,38.6058959960938,8,328,"utah"
"631","Southeast Utah",26.1545966963482,"emery",-110.042274475098,38.6001663208008,8,329,"utah"
"632","Southeast Utah",26.1545966963482,"emery",-110.042274475098,38.5887069702148,8,330,"utah"
"633","Southeast Utah",26.1545966963482,"emery",-110.019355773926,38.5772514343262,8,331,"utah"
"634","Southeast Utah",26.1545966963482,"emery",-110.002166748047,38.5715179443359,8,332,"utah"
"635","Southeast Utah",26.1545966963482,"emery",-110.002166748047,38.56005859375,8,333,"utah"
"636","Southeast Utah",26.1545966963482,"emery",-110.00789642334,38.5428695678711,8,334,"utah"
"637","Southeast Utah",26.1545966963482,"emery",-110.00789642334,38.5371398925781,8,335,"utah"
"638","Southeast Utah",26.1545966963482,"emery",-110.025085449219,38.5314140319824,8,336,"utah"
"639","Southeast Utah",26.1545966963482,"emery",-110.030815124512,38.5199508666992,8,337,"utah"
"640","Southeast Utah",26.1545966963482,"emery",-110.013626098633,38.4970321655273,8,338,"utah"
"641","Southeast Utah",26.1545966963482,"emery",-111.297050476074,38.5027618408203,8,339,"utah"
"642","Southeast Utah",26.1545966963482,"grand",-110.013626098633,38.4970321655273,10,415,"utah"
"643","Southeast Utah",26.1545966963482,"grand",-110.030815124512,38.5199508666992,10,416,"utah"
"644","Southeast Utah",26.1545966963482,"grand",-110.025085449219,38.5314140319824,10,417,"utah"
"645","Southeast Utah",26.1545966963482,"grand",-110.00789642334,38.5371398925781,10,418,"utah"
"646","Southeast Utah",26.1545966963482,"grand",-110.00789642334,38.5428695678711,10,419,"utah"
"647","Southeast Utah",26.1545966963482,"grand",-110.002166748047,38.56005859375,10,420,"utah"
"648","Southeast Utah",26.1545966963482,"grand",-110.002166748047,38.5715179443359,10,421,"utah"
"649","Southeast Utah",26.1545966963482,"grand",-110.019355773926,38.5772514343262,10,422,"utah"
"650","Southeast Utah",26.1545966963482,"grand",-110.042274475098,38.5887069702148,10,423,"utah"
"651","Southeast Utah",26.1545966963482,"grand",-110.042274475098,38.6001663208008,10,424,"utah"
"652","Southeast Utah",26.1545966963482,"grand",-110.025085449219,38.6058959960938,10,425,"utah"
"653","Southeast Utah",26.1545966963482,"grand",-110.013626098633,38.6001663208008,10,426,"utah"
"654","Southeast Utah",26.1545966963482,"grand",-110.002166748047,38.5944366455078,10,427,"utah"
"655","Southeast Utah",26.1545966963482,"grand",-109.990707397461,38.6116256713867,10,428,"utah"
"656","Southeast Utah",26.1545966963482,"grand",-110.00789642334,38.6230850219727,10,429,"utah"
"657","Southeast Utah",26.1545966963482,"grand",-110.025085449219,38.6230850219727,10,430,"utah"
"658","Southeast Utah",26.1545966963482,"grand",-110.042274475098,38.6173553466797,10,431,"utah"
"659","Southeast Utah",26.1545966963482,"grand",-110.053733825684,38.6173553466797,10,432,"utah"
"660","Southeast Utah",26.1545966963482,"grand",-110.053733825684,38.6345443725586,10,433,"utah"
"661","Southeast Utah",26.1545966963482,"grand",-110.048004150391,38.6517333984375,10,434,"utah"
"662","Southeast Utah",26.1545966963482,"grand",-110.082382202148,38.686107635498,10,435,"utah"
"663","Southeast Utah",26.1545966963482,"grand",-110.093841552734,38.6975708007812,10,436,"utah"
"664","Southeast Utah",26.1545966963482,"grand",-110.099571228027,38.7147598266602,10,437,"utah"
"665","Southeast Utah",26.1545966963482,"grand",-110.10530090332,38.737678527832,10,438,"utah"
"666","Southeast Utah",26.1545966963482,"grand",-110.093841552734,38.7663230895996,10,439,"utah"
"667","Southeast Utah",26.1545966963482,"grand",-110.093841552734,38.7777824401855,10,440,"utah"
"668","Southeast Utah",26.1545966963482,"grand",-110.10530090332,38.7892417907715,10,441,"utah"
"669","Southeast Utah",26.1545966963482,"grand",-110.111030578613,38.8064308166504,10,442,"utah"
"670","Southeast Utah",26.1545966963482,"grand",-110.111030578613,38.8236198425293,10,443,"utah"
"671","Southeast Utah",26.1545966963482,"grand",-110.128211975098,38.8465385437012,10,444,"utah"
"672","Southeast Utah",26.1545966963482,"grand",-110.128211975098,38.8637275695801,10,445,"utah"
"673","Southeast Utah",26.1545966963482,"grand",-110.139678955078,38.875186920166,10,446,"utah"
"674","Southeast Utah",26.1545966963482,"grand",-110.151138305664,38.875186920166,10,447,"utah"
"675","Southeast Utah",26.1545966963482,"grand",-110.16259765625,38.880916595459,10,448,"utah"
"676","Southeast Utah",26.1545966963482,"grand",-110.16259765625,38.8923759460449,10,449,"utah"
"677","Southeast Utah",26.1545966963482,"grand",-110.174049377441,38.9095611572266,10,450,"utah"
"678","Southeast Utah",26.1545966963482,"grand",-110.174049377441,38.9324798583984,10,451,"utah"
"679","Southeast Utah",26.1545966963482,"grand",-110.151138305664,38.9382133483887,10,452,"utah"
"680","Southeast Utah",26.1545966963482,"grand",-110.145408630371,38.9439430236816,10,453,"utah"
"681","Southeast Utah",26.1545966963482,"grand",-110.16259765625,38.9611320495605,10,454,"utah"
"682","Southeast Utah",26.1545966963482,"grand",-110.151138305664,38.9725875854492,10,455,"utah"
"683","Southeast Utah",26.1545966963482,"grand",-110.151138305664,38.9955062866211,10,456,"utah"
"684","Southeast Utah",26.1545966963482,"grand",-110.156867980957,39.018424987793,10,457,"utah"
"685","Southeast Utah",26.1545966963482,"grand",-110.139678955078,39.0585327148438,10,458,"utah"
"686","Southeast Utah",26.1545966963482,"grand",-110.139678955078,39.0814514160156,10,459,"utah"
"687","Southeast Utah",26.1545966963482,"grand",-110.133941650391,39.0929069519043,10,460,"utah"
"688","Southeast Utah",26.1545966963482,"grand",-110.116760253906,39.1100997924805,10,461,"utah"
"689","Southeast Utah",26.1545966963482,"grand",-110.111030578613,39.1215591430664,10,462,"utah"
"690","Southeast Utah",26.1545966963482,"grand",-110.116760253906,39.138744354248,10,463,"utah"
"691","Southeast Utah",26.1545966963482,"grand",-110.111030578613,39.155933380127,10,464,"utah"
"692","Southeast Utah",26.1545966963482,"grand",-110.116760253906,39.1788520812988,10,465,"utah"
"693","Southeast Utah",26.1545966963482,"grand",-110.10530090332,39.190315246582,10,466,"utah"
"694","Southeast Utah",26.1545966963482,"grand",-110.099571228027,39.1960411071777,10,467,"utah"
"695","Southeast Utah",26.1545966963482,"grand",-110.10530090332,39.2075004577637,10,468,"utah"
"696","Southeast Utah",26.1545966963482,"grand",-110.099571228027,39.2189598083496,10,469,"utah"
"697","Southeast Utah",26.1545966963482,"grand",-110.070922851562,39.2246894836426,10,470,"utah"
"698","Southeast Utah",26.1545966963482,"grand",-110.059463500977,39.2361526489258,10,471,"utah"
"699","Southeast Utah",26.1545966963482,"grand",-110.070922851562,39.2533378601074,10,472,"utah"
"700","Southeast Utah",26.1545966963482,"grand",-110.076652526855,39.2590675354004,10,473,"utah"
"701","Southeast Utah",26.1545966963482,"grand",-110.070922851562,39.2590675354004,10,474,"utah"
"702","Southeast Utah",26.1545966963482,"grand",-110.053733825684,39.2647972106934,10,475,"utah"
"703","Southeast Utah",26.1545966963482,"grand",-110.048004150391,39.2647972106934,10,476,"utah"
"704","Southeast Utah",26.1545966963482,"grand",-110.076652526855,39.2934455871582,10,477,"utah"
"705","Southeast Utah",26.1545966963482,"grand",-110.076652526855,39.3049049377441,10,478,"utah"
"706","Southeast Utah",26.1545966963482,"grand",-110.06519317627,39.3163642883301,10,479,"utah"
"707","Southeast Utah",26.1545966963482,"grand",-110.076652526855,39.327823638916,10,480,"utah"
"708","Southeast Utah",26.1545966963482,"grand",-110.070922851562,39.333553314209,10,481,"utah"
"709","Southeast Utah",26.1545966963482,"grand",-110.059463500977,39.3450126647949,10,482,"utah"
"710","Southeast Utah",26.1545966963482,"grand",-110.042274475098,39.3450126647949,10,483,"utah"
"711","Southeast Utah",26.1545966963482,"grand",-110.025085449219,39.3507423400879,10,484,"utah"
"712","Southeast Utah",26.1545966963482,"grand",-110.025085449219,39.3736610412598,10,485,"utah"
"713","Southeast Utah",26.1545966963482,"grand",-110.019355773926,39.4137687683105,10,486,"utah"
"714","Southeast Utah",26.1545966963482,"grand",-110.025085449219,39.4366874694824,10,487,"utah"
"715","Southeast Utah",26.1545966963482,"grand",-110.030815124512,39.4538726806641,10,488,"utah"
"716","Southeast Utah",26.1545966963482,"grand",-110.030815124512,39.471061706543,10,489,"utah"
"717","Southeast Utah",26.1545966963482,"grand",-109.755790710449,39.471061706543,10,490,"utah"
"718","Southeast Utah",26.1545966963482,"grand",-109.291702270508,39.46533203125,10,491,"utah"
"719","Southeast Utah",26.1545966963482,"grand",-109.245864868164,39.4825248718262,10,492,"utah"
"720","Southeast Utah",26.1545966963482,"grand",-109.211486816406,39.471061706543,10,493,"utah"
"721","Southeast Utah",26.1545966963482,"grand",-109.182838439941,39.4939804077148,10,494,"utah"
"722","Southeast Utah",26.1545966963482,"grand",-109.154190063477,39.4939804077148,10,495,"utah"
"723","Southeast Utah",26.1545966963482,"grand",-109.114082336426,39.4882507324219,10,496,"utah"
"724","Southeast Utah",26.1545966963482,"grand",-109.062515258789,39.4997100830078,10,497,"utah"
"725","Southeast Utah",26.1545966963482,"grand",-109.056785583496,39.3621978759766,10,498,"utah"
"726","Southeast Utah",26.1545966963482,"grand",-109.056785583496,38.5084953308105,10,499,"utah"
"727","Southeast Utah",26.1545966963482,"grand",-110.013626098633,38.4970321655273,10,500,"utah"
"728","Southwest Utah",-1.43348477936242,"beaver",-112.448699951172,38.1589889526367,1,1,"utah"
"729","Southwest Utah",-1.43348477936242,"beaver",-112.477340698242,38.1532592773438,1,2,"utah"
"730","Southwest Utah",-1.43348477936242,"beaver",-112.477340698242,38.1532592773438,1,3,"utah"
"731","Southwest Utah",-1.43348477936242,"beaver",-112.620582580566,38.1532592773438,1,4,"utah"
"732","Southwest Utah",-1.43348477936242,"beaver",-112.78101348877,38.1532592773438,1,5,"utah"
"733","Southwest Utah",-1.43348477936242,"beaver",-113.256561279297,38.1532592773438,1,6,"utah"
"734","Southwest Utah",-1.43348477936242,"beaver",-113.62899017334,38.1532592773438,1,7,"utah"
"735","Southwest Utah",-1.43348477936242,"beaver",-113.915466308594,38.1589889526367,1,8,"utah"
"736","Southwest Utah",-1.43348477936242,"beaver",-114.041519165039,38.1417999267578,1,9,"utah"
"737","Southwest Utah",-1.43348477936242,"beaver",-114.047248840332,38.5887069702148,1,10,"utah"
"738","Southwest Utah",-1.43348477936242,"beaver",-113.829528808594,38.5887069702148,1,11,"utah"
"739","Southwest Utah",-1.43348477936242,"beaver",-113.497215270996,38.5887069702148,1,12,"utah"
"740","Southwest Utah",-1.43348477936242,"beaver",-113.078948974609,38.5887069702148,1,13,"utah"
"741","Southwest Utah",-1.43348477936242,"beaver",-112.677879333496,38.5887069702148,1,14,"utah"
"742","Southwest Utah",-1.43348477936242,"beaver",-112.511726379395,38.5944366455078,1,15,"utah"
"743","Southwest Utah",-1.43348477936242,"beaver",-112.505996704102,38.5715179443359,1,16,"utah"
"744","Southwest Utah",-1.43348477936242,"beaver",-112.523178100586,38.5428695678711,1,17,"utah"
"745","Southwest Utah",-1.43348477936242,"beaver",-112.517448425293,38.5027618408203,1,18,"utah"
"746","Southwest Utah",-1.43348477936242,"beaver",-112.517448425293,38.4741172790527,1,19,"utah"
"747","Southwest Utah",-1.43348477936242,"beaver",-112.442962646484,38.428279876709,1,20,"utah"
"748","Southwest Utah",-1.43348477936242,"beaver",-112.408592224121,38.422550201416,1,21,"utah"
"749","Southwest Utah",-1.43348477936242,"beaver",-112.402862548828,38.3881721496582,1,22,"utah"
"750","Southwest Utah",-1.43348477936242,"beaver",-112.339836120605,38.3480682373047,1,23,"utah"
"751","Southwest Utah",-1.43348477936242,"beaver",-112.334106445312,38.3251495361328,1,24,"utah"
"752","Southwest Utah",-1.43348477936242,"beaver",-112.36848449707,38.2793121337891,1,25,"utah"
"753","Southwest Utah",-1.43348477936242,"beaver",-112.357025146484,38.2392044067383,1,26,"utah"
"754","Southwest Utah",-1.43348477936242,"beaver",-112.431503295898,38.1876373291016,1,27,"utah"
"755","Southwest Utah",-1.43348477936242,"beaver",-112.448699951172,38.1589889526367,1,28,"utah"
"756","Southwest Utah",-1.43348477936242,"iron",-112.477340698242,38.1532592773438,11,502,"utah"
"757","Southwest Utah",-1.43348477936242,"iron",-112.483070373535,37.9068870544434,11,503,"utah"
"758","Southwest Utah",-1.43348477936242,"iron",-112.580474853516,37.9011573791504,11,504,"utah"
"759","Southwest Utah",-1.43348477936242,"iron",-112.574745178223,37.8094863891602,11,505,"utah"
"760","Southwest Utah",-1.43348477936242,"iron",-112.700798034668,37.8037567138672,11,506,"utah"
"761","Southwest Utah",-1.43348477936242,"iron",-112.695068359375,37.7235412597656,11,507,"utah"
"762","Southwest Utah",-1.43348477936242,"iron",-112.695068359375,37.7178115844727,11,508,"utah"
"763","Southwest Utah",-1.43348477936242,"iron",-112.689338684082,37.5459251403809,11,509,"utah"
"764","Southwest Utah",-1.43348477936242,"iron",-112.901336669922,37.5459251403809,11,510,"utah"
"765","Southwest Utah",-1.43348477936242,"iron",-112.901336669922,37.5058174133301,11,511,"utah"
"766","Southwest Utah",-1.43348477936242,"iron",-113.027381896973,37.5058174133301,11,512,"utah"
"767","Southwest Utah",-1.43348477936242,"iron",-113.027381896973,37.4771690368652,11,513,"utah"
"768","Southwest Utah",-1.43348477936242,"iron",-113.107597351074,37.4771690368652,11,514,"utah"
"769","Southwest Utah",-1.43348477936242,"iron",-113.113327026367,37.4886283874512,11,515,"utah"
"770","Southwest Utah",-1.43348477936242,"iron",-113.256561279297,37.4943580627441,11,516,"utah"
"771","Southwest Utah",-1.43348477936242,"iron",-113.262298583984,37.5344657897949,11,517,"utah"
"772","Southwest Utah",-1.43348477936242,"iron",-113.468559265137,37.5401954650879,11,518,"utah"
"773","Southwest Utah",-1.43348477936242,"iron",-113.47428894043,37.6146774291992,11,519,"utah"
"774","Southwest Utah",-1.43348477936242,"iron",-113.577423095703,37.6204071044922,11,520,"utah"
"775","Southwest Utah",-1.43348477936242,"iron",-113.583152770996,37.6032218933105,11,521,"utah"
"776","Southwest Utah",-1.43348477936242,"iron",-114.047248840332,37.6089515686035,11,522,"utah"
"777","Southwest Utah",-1.43348477936242,"iron",-114.041519165039,38.1417999267578,11,523,"utah"
"778","Southwest Utah",-1.43348477936242,"iron",-113.915466308594,38.1589889526367,11,524,"utah"
"779","Southwest Utah",-1.43348477936242,"iron",-113.62899017334,38.1532592773438,11,525,"utah"
"780","Southwest Utah",-1.43348477936242,"iron",-113.256561279297,38.1532592773438,11,526,"utah"
"781","Southwest Utah",-1.43348477936242,"iron",-112.78101348877,38.1532592773438,11,527,"utah"
"782","Southwest Utah",-1.43348477936242,"iron",-112.620582580566,38.1532592773438,11,528,"utah"
"783","Southwest Utah",-1.43348477936242,"iron",-112.477340698242,38.1532592773438,11,529,"utah"
"784","Southwest Utah",-1.43348477936242,"garfield",-112.477340698242,38.1532592773438,9,341,"utah"
"785","Southwest Utah",-1.43348477936242,"garfield",-112.448699951172,38.1589889526367,9,342,"utah"
"786","Southwest Utah",-1.43348477936242,"garfield",-112.282539367676,38.1647186279297,9,343,"utah"
"787","Southwest Utah",-1.43348477936242,"garfield",-112.047630310059,38.1647186279297,9,344,"utah"
"788","Southwest Utah",-1.43348477936242,"garfield",-112.047630310059,38.1417999267578,9,345,"utah"
"789","Southwest Utah",-1.43348477936242,"garfield",-111.955955505371,38.1417999267578,9,346,"utah"
"790","Southwest Utah",-1.43348477936242,"garfield",-111.950225830078,38.1647186279297,9,347,"utah"
"791","Southwest Utah",-1.43348477936242,"garfield",-111.852821350098,38.1589889526367,9,348,"utah"
"792","Southwest Utah",-1.43348477936242,"garfield",-111.612174987793,38.1589889526367,9,349,"utah"
"793","Southwest Utah",-1.43348477936242,"garfield",-111.612174987793,38.1417999267578,9,350,"utah"
"794","Southwest Utah",-1.43348477936242,"garfield",-111.400184631348,38.1417999267578,9,351,"utah"
"795","Southwest Utah",-1.43348477936242,"garfield",-111.400184631348,38.1589889526367,9,352,"utah"
"796","Southwest Utah",-1.43348477936242,"garfield",-110.769927978516,38.1589889526367,9,353,"utah"
"797","Southwest Utah",-1.43348477936242,"garfield",-109.927680969238,38.1532592773438,9,354,"utah"
"798","Southwest Utah",-1.43348477936242,"garfield",-109.944869995117,38.1303405761719,9,355,"utah"
"799","Southwest Utah",-1.43348477936242,"garfield",-109.962059020996,38.107421875,9,356,"utah"
"800","Southwest Utah",-1.43348477936242,"garfield",-109.979248046875,38.0845031738281,9,357,"utah"
"801","Southwest Utah",-1.43348477936242,"garfield",-110.00789642334,38.0959625244141,9,358,"utah"
"802","Southwest Utah",-1.43348477936242,"garfield",-110.019355773926,38.0845031738281,9,359,"utah"
"803","Southwest Utah",-1.43348477936242,"garfield",-110.042274475098,38.0673141479492,9,360,"utah"
"804","Southwest Utah",-1.43348477936242,"garfield",-110.042274475098,38.0443954467773,9,361,"utah"
"805","Southwest Utah",-1.43348477936242,"garfield",-110.053733825684,38.0272064208984,9,362,"utah"
"806","Southwest Utah",-1.43348477936242,"garfield",-110.06519317627,38.0157508850098,9,363,"utah"
"807","Southwest Utah",-1.43348477936242,"garfield",-110.070922851562,37.9985618591309,9,364,"utah"
"808","Southwest Utah",-1.43348477936242,"garfield",-110.082382202148,37.9871025085449,9,365,"utah"
"809","Southwest Utah",-1.43348477936242,"garfield",-110.099571228027,37.9871025085449,9,366,"utah"
"810","Southwest Utah",-1.43348477936242,"garfield",-110.116760253906,37.9871025085449,9,367,"utah"
"811","Southwest Utah",-1.43348477936242,"garfield",-110.133941650391,37.9813690185547,9,368,"utah"
"812","Southwest Utah",-1.43348477936242,"garfield",-110.191246032715,37.9355354309082,9,369,"utah"
"813","Southwest Utah",-1.43348477936242,"garfield",-110.191246032715,37.9011573791504,9,370,"utah"
"814","Southwest Utah",-1.43348477936242,"garfield",-110.208427429199,37.8839683532715,9,371,"utah"
"815","Southwest Utah",-1.43348477936242,"garfield",-110.231353759766,37.8782386779785,9,372,"utah"
"816","Southwest Utah",-1.43348477936242,"garfield",-110.254264831543,37.8839683532715,9,373,"utah"
"817","Southwest Utah",-1.43348477936242,"garfield",-110.265724182129,37.8725128173828,9,374,"utah"
"818","Southwest Utah",-1.43348477936242,"garfield",-110.271453857422,37.8610496520996,9,375,"utah"
"819","Southwest Utah",-1.43348477936242,"garfield",-110.282920837402,37.8495941162109,9,376,"utah"
"820","Southwest Utah",-1.43348477936242,"garfield",-110.294372558594,37.8667793273926,9,377,"utah"
"821","Southwest Utah",-1.43348477936242,"garfield",-110.30583190918,37.8725128173828,9,378,"utah"
"822","Southwest Utah",-1.43348477936242,"garfield",-110.380317687988,37.8782386779785,9,379,"utah"
"823","Southwest Utah",-1.43348477936242,"garfield",-110.391777038574,37.8610496520996,9,380,"utah"
"824","Southwest Utah",-1.43348477936242,"garfield",-110.391777038574,37.8438606262207,9,381,"utah"
"825","Southwest Utah",-1.43348477936242,"garfield",-110.414695739746,37.832405090332,9,382,"utah"
"826","Southwest Utah",-1.43348477936242,"garfield",-110.420425415039,37.8094863891602,9,383,"utah"
"827","Southwest Utah",-1.43348477936242,"garfield",-110.443344116211,37.7922973632812,9,384,"utah"
"828","Southwest Utah",-1.43348477936242,"garfield",-110.449073791504,37.7751083374023,9,385,"utah"
"829","Southwest Utah",-1.43348477936242,"garfield",-110.437614440918,37.7636489868164,9,386,"utah"
"830","Southwest Utah",-1.43348477936242,"garfield",-110.420425415039,37.7636489868164,9,387,"utah"
"831","Southwest Utah",-1.43348477936242,"garfield",-110.414695739746,37.7464599609375,9,388,"utah"
"832","Southwest Utah",-1.43348477936242,"garfield",-110.437614440918,37.7350006103516,9,389,"utah"
"833","Southwest Utah",-1.43348477936242,"garfield",-110.443344116211,37.7235412597656,9,390,"utah"
"834","Southwest Utah",-1.43348477936242,"garfield",-110.466262817383,37.7063522338867,9,391,"utah"
"835","Southwest Utah",-1.43348477936242,"garfield",-110.477722167969,37.6777038574219,9,392,"utah"
"836","Southwest Utah",-1.43348477936242,"garfield",-110.483451843262,37.6490592956543,9,393,"utah"
"837","Southwest Utah",-1.43348477936242,"garfield",-110.512100219727,37.6433258056641,9,394,"utah"
"838","Southwest Utah",-1.43348477936242,"garfield",-110.512100219727,37.6204071044922,9,395,"utah"
"839","Southwest Utah",-1.43348477936242,"garfield",-110.55793762207,37.6089515686035,9,396,"utah"
"840","Southwest Utah",-1.43348477936242,"garfield",-110.569396972656,37.5917587280273,9,397,"utah"
"841","Southwest Utah",-1.43348477936242,"garfield",-110.592315673828,37.5803031921387,9,398,"utah"
"842","Southwest Utah",-1.43348477936242,"garfield",-110.620956420898,37.5516510009766,9,399,"utah"
"843","Southwest Utah",-1.43348477936242,"garfield",-110.643882751465,37.5344657897949,9,400,"utah"
"844","Southwest Utah",-1.43348477936242,"garfield",-111.256942749023,37.5344657897949,9,401,"utah"
"845","Southwest Utah",-1.43348477936242,"garfield",-111.841361999512,37.5401954650879,9,402,"utah"
"846","Southwest Utah",-1.43348477936242,"garfield",-111.847091674805,37.5287322998047,9,403,"utah"
"847","Southwest Utah",-1.43348477936242,"garfield",-112.339836120605,37.5401954650879,9,404,"utah"
"848","Southwest Utah",-1.43348477936242,"garfield",-112.345565795898,37.5516510009766,9,405,"utah"
"849","Southwest Utah",-1.43348477936242,"garfield",-112.689338684082,37.5459251403809,9,406,"utah"
"850","Southwest Utah",-1.43348477936242,"garfield",-112.695068359375,37.7178115844727,9,407,"utah"
"851","Southwest Utah",-1.43348477936242,"garfield",-112.695068359375,37.7235412597656,9,408,"utah"
"852","Southwest Utah",-1.43348477936242,"garfield",-112.700798034668,37.8037567138672,9,409,"utah"
"853","Southwest Utah",-1.43348477936242,"garfield",-112.574745178223,37.8094863891602,9,410,"utah"
"854","Southwest Utah",-1.43348477936242,"garfield",-112.580474853516,37.9011573791504,9,411,"utah"
"855","Southwest Utah",-1.43348477936242,"garfield",-112.483070373535,37.9068870544434,9,412,"utah"
"856","Southwest Utah",-1.43348477936242,"garfield",-112.477340698242,38.1532592773438,9,413,"utah"
"857","Southwest Utah",-1.43348477936242,"washington",-112.901336669922,37.5058174133301,27,1327,"utah"
"858","Southwest Utah",-1.43348477936242,"washington",-112.907066345215,37.4427947998047,27,1328,"utah"
"859","Southwest Utah",-1.43348477936242,"washington",-112.907066345215,37.2938232421875,27,1329,"utah"
"860","Southwest Utah",-1.43348477936242,"washington",-112.895599365234,37.2766342163086,27,1330,"utah"
"861","Southwest Utah",-1.43348477936242,"washington",-112.901336669922,37.0875587463379,27,1331,"utah"
"862","Southwest Utah",-1.43348477936242,"washington",-112.907066345215,36.9958839416504,27,1332,"utah"
"863","Southwest Utah",-1.43348477936242,"washington",-113.004470825195,37.0016136169434,27,1333,"utah"
"864","Southwest Utah",-1.43348477936242,"washington",-113.279487609863,37.0016136169434,27,1334,"utah"
"865","Southwest Utah",-1.43348477936242,"washington",-113.537322998047,37.0016136169434,27,1335,"utah"
"866","Southwest Utah",-1.43348477936242,"washington",-113.823799133301,36.9958839416504,27,1336,"utah"
"867","Southwest Utah",-1.43348477936242,"washington",-114.041519165039,36.9958839416504,27,1337,"utah"
"868","Southwest Utah",-1.43348477936242,"washington",-114.047248840332,37.6089515686035,27,1338,"utah"
"869","Southwest Utah",-1.43348477936242,"washington",-113.583152770996,37.6032218933105,27,1339,"utah"
"870","Southwest Utah",-1.43348477936242,"washington",-113.577423095703,37.6204071044922,27,1340,"utah"
"871","Southwest Utah",-1.43348477936242,"washington",-113.47428894043,37.6146774291992,27,1341,"utah"
"872","Southwest Utah",-1.43348477936242,"washington",-113.468559265137,37.5401954650879,27,1342,"utah"
"873","Southwest Utah",-1.43348477936242,"washington",-113.262298583984,37.5344657897949,27,1343,"utah"
"874","Southwest Utah",-1.43348477936242,"washington",-113.256561279297,37.4943580627441,27,1344,"utah"
"875","Southwest Utah",-1.43348477936242,"washington",-113.113327026367,37.4886283874512,27,1345,"utah"
"876","Southwest Utah",-1.43348477936242,"washington",-113.107597351074,37.4771690368652,27,1346,"utah"
"877","Southwest Utah",-1.43348477936242,"washington",-113.027381896973,37.4771690368652,27,1347,"utah"
"878","Southwest Utah",-1.43348477936242,"washington",-113.027381896973,37.5058174133301,27,1348,"utah"
"879","Southwest Utah",-1.43348477936242,"washington",-112.901336669922,37.5058174133301,27,1349,"utah"
"880","Southwest Utah",-1.43348477936242,"kane",-110.643882751465,37.5344657897949,13,594,"utah"
"881","Southwest Utah",-1.43348477936242,"kane",-110.661064147949,37.5000877380371,13,595,"utah"
"882","Southwest Utah",-1.43348477936242,"kane",-110.632415771484,37.4828987121582,13,596,"utah"
"883","Southwest Utah",-1.43348477936242,"kane",-110.643882751465,37.4714393615723,13,597,"utah"
"884","Southwest Utah",-1.43348477936242,"kane",-110.695449829102,37.4771690368652,13,598,"utah"
